date,season,acousticness,danceability,duration,energy,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8/24/1985,1,0.149449,0.4564627,194.945877,0.5726901,3.6,0.2136891,-7.5673,0.4,0.0360427,93.9609,3.2,0.5126016
8/17/1985,1,0.13002390000000003,0.4275116,172.723256,0.5110554,3.4,0.1930639,-6.8793999999999995,0.4,0.03254049999999999,77.864,2.8,0.48528199999999994
8/10/1985,1,0.1992866,0.5429208,237.53662499999996,0.6688257,5.2,0.28362750000000003,-8.192599999999999,0.5,0.046055799999999994,103.2643,3.6,0.5914543
8/3/1985,1,0.2562165,0.5212777,236.77471099999997,0.6214422000000001,5.2,0.34652689999999997,-8.0989,0.6,0.04104,99.0912,3.6,0.5688412
7/27/1985,1,0.27328610000000003,0.5964571,256.098666,0.696495,5,0.35440910000000003,-8.7955,0.7,0.048027,111.82629999999999,4,0.6457045
7/20/1985,1,0.18465329999999996,0.6113529,273.30237999999997,0.73804,3.8,0.36363850000000003,-8.685500000000001,0.7,0.05047820000000001,117.58430000000003,4,0.6221951000000001
7/13/1985,1,0.2572168,0.5859601,291.810476,0.6992555,4,0.35681620000000003,-9.630700000000001,0.9,0.0877788,121.80499999999999,4,0.6238197000000001
7/6/1985,1,0.21414309999999998,0.6073794,267.87976000000003,0.6579597,3.6,0.2846089,-9.731000000000002,0.8,0.0459866,116.49770000000001,4,0.5843072000000001
6/29/1985,1,0.1665083,0.6580135999999999,270.040748,0.7172499999999999,5.3,0.24287589999999998,-8.889399999999998,0.8,0.046648999999999996,116.2494,4,0.6519889
6/22/1985,1,0.1595215,0.6498719,259.51910200000003,0.7180122000000001,5.2,0.21366380000000001,-8.717099999999999,0.7,0.0533949,115.86760000000001,4,0.6592854
6/15/1985,1,0.10721939999999999,0.6639513,262.62175,0.6872027,6.3,0.2585086,-9.5494,0.5,0.0549276,114.98910000000001,4,0.6478075
6/8/1985,1,0.06793270000000001,0.6022339000000001,216.453796,0.612377,6.2,0.1307358,-7.607499999999999,0.3,0.0493016,101.4058,3.6,0.5915923
6/1/1985,1,0.10201850000000001,0.6280735,226.091147,0.5788817,7,0.12120330000000001,-7.749499999999999,0.3,0.036596199999999995,100.5846,3.6,0.6277329
5/25/1985,1,0.11557160000000002,0.6637988,236.59724199999997,0.6003786999999999,5.3,0.13333899999999999,-7.227500000000001,0.6,0.0433449,103.07979999999998,3.6,0.5964560000000001
5/18/1985,1,0.1321811,0.6090922000000001,213.43397299999998,0.5455523,3.8,0.1223026,-7.533499999999999,0.6,0.040876,90.9066,3.2,0.5813775
5/11/1985,1,0.12837990000000002,0.5966009000000001,229.12463900000003,0.5587296,4.4,0.1685793,-7.159499999999999,0.6,0.0443646,90.66640000000001,3.2,0.5640145999999999
5/4/1985,1,0.15809879999999998,0.5862759,231.400549,0.5428559,4.6,0.12040639999999998,-6.7707999999999995,0.7,0.040485499999999994,89.9745,3.2,0.5445334000000001
4/27/1985,0,0.1238755,0.5066858000000001,201.435243,0.49025559999999996,3.7,0.11656149999999998,-6.0164,0.7,0.03724399999999999,77.9933,2.8,0.44817670000000004
4/20/1985,0,0.2740356,0.47919419999999996,194.16950200000002,0.3763182,3.5,0.1160369,-8.0741,0.6,0.0348416,76.2506,2.8,0.365819
4/13/1985,0,0.2822504,0.4608823,183.67274000000003,0.4029699,3.3,0.10047410000000001,-8.2262,0.6,0.030980799999999996,78.8291,2.8,0.3955526
4/6/1985,0,0.208012,0.41570260000000003,157.227371,0.3963408,3.3,0.041646,-6.0894,0.5,0.0199913,70.9436,2.4,0.43315739999999997
3/30/1985,0,0.2808662,0.4686468,185.628128,0.4307487,4.5,0.0523723,-7.819099999999999,0.6,0.0287839,83.3735,2.8,0.49515659999999995
3/23/1985,0,0.2060283,0.48620220000000003,200.778323,0.5718513,4.6,0.1166093,-7.8142999999999985,0.7,0.0357625,98.38149999999999,3.2,0.5923704
3/16/1985,0,0.21945420000000002,0.5061715,196.154827,0.5153467,3.8,0.1182266,-8.968900000000001,0.6,0.0361442,97.8785,3.2,0.6031115
3/9/1985,0,0.17840080000000003,0.6057848,221.271783,0.5894269999999999,3.5,0.15183150000000004,-8.8331,0.4,0.0595098,103.3552,3.6,0.7157136000000001
3/2/1985,0,0.158066,0.4081314000000001,173.976141,0.485361,3,0.21655580000000002,-6.026999999999999,0.4,0.054864800000000005,80.0175,2.8,0.4918247
2/23/1985,0,0.14926910000000002,0.3664374,148.37618600000002,0.38791280000000006,2.1,0.1315561,-5.6960999999999995,0.3,0.0450373,65.4118,2.4,0.4453088
2/16/1985,0,0.18915880000000002,0.3539447,153.246903,0.4003445,2.4,0.14846789999999999,-5.636799999999999,0.4,0.0378807,61.60889999999999,2.4,0.4567028000000001
2/9/1985,0,0.1725227,0.37178449999999996,178.801732,0.3554063,2.7,0.22163490000000002,-7.2283,0.2,0.0359863,60.8309,2.4,0.4557028000000001
2/2/1985,0,0.1725227,0.3717845,178.801732,0.3554063,2.7,0.22163490000000002,-7.228300000000002,0.2,0.035986300000000006,60.8309,2.4,0.45570279999999996
1/26/1985,0,0.1296564,0.4061331,196.81871999999998,0.4057178,3.8,0.1908949,-7.8294000000000015,0.3,0.0233203,77.0581,2.8,0.4716367
1/19/1985,0,0.1971913,0.4554095,190.406774,0.4568594999999999,3.7,0.22356279999999998,-7.9193,0.5,0.0297006,87.92139999999999,3.1,0.43760670000000007
1/12/1985,0,0.19365610000000003,0.5432821999999999,209.74949499999997,0.531551,4.9,0.2464067,-8.4129,0.7,0.035299699999999996,103.74090000000001,3.4,0.42997250000000004
1/5/1985,0,0.14404109999999998,0.5174110999999999,191.921704,0.4887207,4.7,0.15323319999999999,-7.4245,0.6,0.031934,95.3841,3.1,0.4020292
12/29/1984,0,0.1726238,0.5699591999999999,229.82727300000002,0.5115158,5.2,0.1870356,-9.6672,0.7,0.037446299999999995,112.3635,3.5,0.4691382
12/22/1984,0,0.1726238,0.5699591999999999,229.82727300000002,0.5115158,5.2,0.1870356,-9.6672,0.7,0.037446299999999995,112.3635,3.5,0.4691382
12/15/1984,0,0.1782174,0.5862986999999998,234.541668,0.5288897,5.1,0.1777747,-10.014,0.7,0.0388931,108.9286,3.5,0.5129035
12/8/1984,0,0.18499620000000006,0.5802879999999999,246.19633500000003,0.5014328000000001,5.6,0.17510040000000002,-10.35,0.8,0.038094300000000005,106.77529999999999,3.5,0.4784445
12/1/1984,0,0.1824869,0.5774172999999999,267.148335,0.48412179999999994,5.3,0.138472,-11.637800000000002,0.9,0.034703,103.81030000000001,3.6,0.5488893
11/24/1984,0,0.24266179999999996,0.6328693,262.079424,0.4530776,4.2,0.1349638,-12.2399,0.8,0.032060200000000004,97.9315,3.6,0.6021968999999998
11/17/1984,0,0.24266180000000004,0.6328693,262.079424,0.45307759999999997,4.2,0.13496380000000002,-12.2399,0.8,0.0320602,97.9315,3.6,0.6021968999999999
11/10/1984,0,0.23822710000000002,0.6119508,258.66720999999995,0.4608175,3.9,0.20003830000000003,-12.808600000000002,0.7,0.0354173,101.59550000000002,3.6,0.6284991
11/3/1984,0,0.2298489,0.6417705,268.121506,0.5827465999999999,4.7,0.2587747,-11.9369,0.8,0.051983999999999995,119.10430000000001,4,0.69014
10/27/1984,1,0.17612670000000002,0.6203390000000001,251.608029,0.6905693000000002,4.5,0.27675039999999995,-9.5031,0.6,0.063042,124.43589999999999,4,0.6814848
10/20/1984,1,0.17219120000000002,0.6063582999999999,261.890872,0.6984001000000001,5.1,0.2133139,-9.651399999999999,0.5,0.06369830000000001,127.2741,4.1,0.6828918
10/13/1984,1,0.22073139999999997,0.6407331,253.684622,0.6863203,4.4,0.2738605,-9.2758,0.6,0.0526436,114.97139999999999,4.1,0.6511634
10/6/1984,1,0.22073139999999994,0.6407331,253.684622,0.6863203,4.4,0.2738605,-9.2758,0.6,0.0526436,114.97139999999999,4.1,0.6511634000000001
9/29/1984,1,0.1852641,0.6292082,250.42777300000003,0.6992050000000001,3.7,0.2409335,-8.6894,0.6,0.05241440000000001,112.25789999999999,4.1,0.6318018999999999
9/22/1984,1,0.1838377,0.6330276999999999,252.91811300000003,0.6635138,3.5,0.25470370000000003,-9.2821,0.7,0.0496215,109.96899999999998,4.1,0.6255528000000001
9/15/1984,1,0.1718466,0.6165862999999999,249.06077900000005,0.6549684,4.4,0.27517050000000004,-9.0742,0.7,0.0507989,112.55730000000001,4.1,0.5520167
9/8/1984,1,0.20362339999999998,0.6061254,241.02595000000002,0.6742085999999999,5.3,0.3322586,-7.9084,0.7,0.05105090000000001,112.6176,4.1,0.5379910000000001
9/1/1984,1,0.26539729999999995,0.6320507000000001,254.64921499999997,0.6430096,5.7,0.3079285,-8.225299999999999,0.5,0.05478289999999999,111.4728,4,0.5233921
8/25/1984,1,0.2594955,0.6955807,273.905841,0.6456076,5.1,0.2890508,-8.087900000000001,0.5,0.054754199999999996,115.10610000000001,4,0.5925013
8/18/1984,1,0.2191112,0.6941221,281.28866200000004,0.7119001,4.9,0.37325140000000007,-8.2146,0.5,0.05552700000000001,116.494,4,0.6553516
8/11/1984,1,0.17472959999999998,0.6959929,288.951329,0.7568757999999999,6.2,0.35683560000000003,-8.479,0.5,0.055225199999999995,121.2462,4,0.6891839
8/4/1984,1,0.14108479999999998,0.7014585,297.81424000000004,0.7332652000000001,6.2,0.2935595,-9.3201,0.5,0.05647979999999999,120.07149999999999,4,0.7001569
7/28/1984,1,0.126927,0.6993581,270.507701,0.7810925000000001,6.6,0.3509414,-8.985699999999998,0.4,0.06032839999999999,118.70839999999998,4,0.7305869
7/21/1984,1,0.1038846,0.6142245,250.81307999999999,0.7290534,6.5,0.34223939999999997,-8.2906,0.3,0.0554689,108.92309999999998,3.6,0.6558714999999999
7/14/1984,1,0.07146480000000001,0.5807024000000001,251.634413,0.7567153,5.7,0.4407215,-7.3519999999999985,0.4,0.0615913,111.28629999999998,3.6,0.596444
7/7/1984,1,0.1250628,0.5778875000000001,250.26622300000002,0.7183072,5.1,0.42657570000000006,-7.605299999999998,0.5,0.060767,112.7654,3.6,0.5567399
6/30/1984,1,0.1421767,0.5983395,253.284246,0.6675101000000001,5.4,0.41651699999999997,-8.1644,0.5,0.0638253,112.502,3.6,0.5809796
6/23/1984,1,0.15791419999999998,0.6766523,294.98869,0.7148129000000001,5.8,0.4210933,-9.452900000000001,0.5,0.0689894,124.39889999999998,4,0.6403384000000001
6/16/1984,1,0.1729703,0.6498081000000001,289.9399010000001,0.6830744,5.4,0.39508150000000003,-9.5892,0.6,0.0626936,129.4453,4,0.6108604000000001
6/9/1984,1,0.1969843,0.6761823999999999,282.443901,0.6641396,5.1,0.3218225,-8.591900000000003,0.5,0.06307420000000001,125.34900000000002,4,0.5513866000000001
6/2/1984,1,0.198732,0.5716819999999999,234.54542599999996,0.5799242,3.8,0.27256650000000004,-7.481700000000001,0.6,0.0527926,111.626,3.6,0.42204110000000006
5/26/1984,1,0.23594600000000004,0.5705657999999999,226.80075499999998,0.5381717,3.6,0.1802307,-7.9762,0.7,0.049157,113.15490000000003,3.6,0.4691675
5/19/1984,1,0.2609551,0.5892828999999999,201.633844,0.5277142,4.6,0.11168389999999999,-8.5972,0.8,0.034643400000000005,105.5837,3.6,0.5374380000000001
5/12/1984,1,0.27483179999999996,0.5884474,197.84984400000002,0.5283667999999999,4.4,0.1174293,-8.235699999999998,0.8,0.0338924,101.28139999999999,3.6,0.528446
5/5/1984,1,0.2784576,0.5874448,201.74603399999998,0.5660193,5.1,0.12049589999999996,-8.0211,0.7,0.0363114,100.44079999999998,3.6,0.5821826999999999
4/28/1984,0,0.27304570000000006,0.5879152999999999,205.795594,0.5983519,4.9,0.1735974,-7.308399999999999,0.7,0.03420190000000001,99.25529999999998,3.6,0.5880695
4/21/1984,0,0.3853951,0.6404387999999999,239.23149400000003,0.5770401000000001,6.7,0.25084570000000006,-9.4177,0.7,0.03931610000000001,110.36409999999998,4,0.5907708
4/14/1984,0,0.37843309999999997,0.5840616,224.238024,0.505447,5.8,0.2327563,-8.5455,0.6,0.035924300000000006,98.1057,3.6,0.5171691
4/7/1984,0,0.32374040000000004,0.5609613999999999,214.38492699999998,0.5390158,5.2,0.23947980000000008,-7.8939,0.6,0.0403174,100.98479999999999,3.6,0.48803589999999997
3/31/1984,0,0.27703040000000007,0.5700571,210.487593,0.5893466,5,0.270135,-7.704699999999998,0.7,0.047118499999999994,105.81080000000001,3.6,0.5699558
3/24/1984,0,0.21699560000000004,0.5755929000000001,209.36850800000002,0.6003915,5,0.25921469999999996,-7.1911000000000005,0.8,0.04631989999999999,104.5876,3.6,0.5890850999999999
3/17/1984,0,0.2241807,0.6275775,236.69227699999996,0.6523251,6.1,0.2890367,-9.008199999999999,0.9,0.05518529999999999,116.43440000000001,4,0.637052
3/10/1984,0,0.2532333,0.626618,230.08427700000001,0.6646098,6.4,0.28033080000000005,-8.5609,0.9,0.0521787,113.4472,4,0.6956564000000001
3/3/1984,0,0.2256782,0.6628195000000001,247.98224999999996,0.6381243000000001,5.8,0.1894488,-10.386,0.8,0.0523502,116.90950000000001,4,0.7801025000000001
2/25/1984,0,0.203726,0.6375103,242.08596900000003,0.6048378000000001,5,0.1908813,-10.773499999999999,0.8,0.0461462,115.6625,4,0.7411072
2/18/1984,0,0.1447975,0.6254889,241.954781,0.6840623000000001,5.4,0.2508438,-10.0329,0.7,0.0502707,115.39320000000001,4,0.7770822
2/11/1984,0,0.24250259999999998,0.5956112,244.94221,0.6647905,4.8,0.3160115,-9.9919,0.7,0.038823,113.4878,3.9,0.7015567999999999
2/4/1984,0,0.2831782,0.6368721,237.75558900000001,0.6505193,5.8,0.3504557,-10.1607,0.7,0.04100140000000001,111.50729999999999,3.9,0.7191734999999999
1/28/1984,0,0.2785518,0.5735478,209.348623,0.5714544,5.8,0.34260539999999995,-9.5821,0.6,0.038302100000000006,100.0093,3.5,0.6479511999999998
1/21/1984,0,0.18864770000000003,0.5080661,190.01408300000003,0.5883254,6.1,0.3828417,-7.0299000000000005,0.5,0.0367678,94.1462,3.1,0.6333243999999999
1/14/1984,0,0.20760399999999998,0.5145145,200.76688500000003,0.585475,5.2,0.3518326,-7.3476,0.5,0.0363072,93.35260000000001,3.1,0.6352664
1/7/1984,0,0.17937519999999998,0.5100266,197.17494300000004,0.6553009,3.7,0.4470677,-6.182,0.5,0.042366799999999996,97.52320000000002,3.1,0.6149446
12/31/1983,0,0.1793752,0.5100266,197.174943,0.6553009000000001,3.7,0.4470677,-6.1819999999999995,0.5,0.042366799999999996,97.5232,3.1,0.6149446
12/24/1983,0,0.1793752,0.5100266,197.174943,0.6553009000000001,3.7,0.4470677,-6.1819999999999995,0.5,0.042366799999999996,97.5232,3.1,0.6149446
12/17/1983,0,0.0850179,0.3867957,180.002371,0.6005881000000001,2.9,0.37678749999999994,-4.8637999999999995,0.3,0.0505665,88.36749999999999,2.8,0.5034034999999999
12/10/1983,0,0.08284649999999999,0.33322820000000003,154.80375,0.5035629,2.9,0.2785573,-4.1481,0.3,0.0415912,75.9352,2.4,0.4546607
12/3/1983,0,0.0774357,0.3712015,143.794416,0.46621670000000004,2.9,0.19161630000000002,-5.0327,0.3,0.0354916,75.1773,2.4,0.4797051
11/26/1983,0,0.080779,0.389993,141.223332,0.4606844,2.9,0.13097530000000002,-5.1292,0.3,0.0353121,76.4101,2.4,0.4889975000000001
